Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code
ELEC,"Walgreens - Thornton, CO #5837",4351 E 104th Ave,,Thornton,CO,80233,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,39.8850765,-104.9361791,2018-11-29,43414,2018-11-29 10:02:07 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,"Walgreens - Aurora, CO #4470",20051 E Smoky Hill Rd,,Aurora,CO,80015,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,39.6117234,-104.7548326,2018-11-29,43508,2018-11-29 10:02:07 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,"Walgreens - Aurora, CO #6513",15301 E Iliff Ave,,Aurora,CO,80013,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,39.675265,-104.8091759,2018-11-29,43509,2018-11-29 10:02:07 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,"Walgreens - Aurora, CO #11651",24250 E Smoky Hill Rd,,Aurora,CO,80016,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,39.596486,-104.705455,2018-11-29,43510,2018-11-29 10:02:07 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,Tremont Street Garage,400 15th St,,Denver,CO,80202,,303-534-7559,E,,Public,Garage business hours; pay lot,,,,,,2,,,,,200-9,39.742113,-104.991416,2018-11-08,43833,2018-11-08 16:06:54 UTC,P,,,2011-02-28,,,,,J1772,US,,,,Public,,public,,
ELEC,"Walgreens - Castle Rock, CO #6514",14 Allen St,,Castle Rock,CO,80108,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,39.413639,-104.864124,2018-11-29,44425,2018-11-29 10:02:07 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
E85,Corner Store #1159,34 Centennial Blvd,,Highlands Ranch,CO,80129,,303-683-9489,E,,Public,24 hours daily,A Cash Checks D M V Voyager Wright_Exp,,,,,,,,,,200-9,39.56188,-104.987391,2018-11-08,46351,2018-11-08 16:06:54 UTC,P,,,2011-09-15,,,,false,,US,,,,Public,,public,,
ELEC,Tynan's Nissan,780 S Havana St,,Aurora,CO,80012,,303-341-7330,E,,Public - Call ahead,Dealership business hours,,,,,,2,,,,,200-9,39.702237,-104.865509,2018-06-05,46520,2018-06-05 19:29:00 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,
ELEC,Tynan's Nissan,780 S Havana St,,Aurora,CO,80012,,303-341-7330,E,,Private,,,,,,,1,,,,,200-9,39.702237,-104.865509,2018-06-05,46521,2018-06-05 19:29:00 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,
ELEC,Boulder Nissan,2285 28th St,,Boulder,CO,80301,,303-443-8110,E,,Public - Call ahead,24 hours daily,,,,,,3,1,,,,200-8,40.025036,-105.258449,2018-06-05,46522,2018-06-05 19:29:00 UTC,P,,,2012-01-31,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,
ELEC,Larry H Miller Nissan - Arapahoe,10030 E Arapahoe Rd,,Centennial,CO,80112,,303-790-7333  855-900-7584,E,,Public - Call ahead,Dealership business hours,,,,,,2,,,,,200-9,39.594525,-104.872435,2018-07-09,46524,2018-07-09 12:13:28 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,
ELEC,Larry H Miller Nissan - Arapahoe,10030 E Arapahoe Rd,,Centennial,CO,80112,,303-790-7333  855-900-7584,E,,Private,,,,,,,1,,,,,200-9,39.594525,-104.872435,2018-07-09,46525,2018-07-09 12:13:28 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,
ELEC,South Colorado Springs Nissan,1333 S Academy Blvd,,Colorado Springs,CO,80916,,719-550-3030,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,,,200-9,38.812594,-104.756368,2018-06-05,46526,2018-06-05 19:29:00 UTC,P,,,2012-01-31,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,
ELEC,South Colorado Springs Nissan,1333 S Academy Blvd,,Colorado Springs,CO,80916,,719-550-3030,E,,Private,,,,,,,1,,,,,200-9,38.812594,-104.756368,2018-06-05,46527,2018-06-05 19:29:00 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,
ELEC,Woodmen Nissan,6840 Vincent Dr,,Colorado Springs,CO,80918,,719-234-1000,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,,,200-9,38.931017,-104.811421,2018-06-05,46528,2018-06-05 19:29:00 UTC,P,,,2012-01-31,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,
ELEC,Woodmen Nissan,6840 Vincent Dr,,Colorado Springs,CO,80918,,719-234-1000,E,,Private,,,,,,,1,,,,,200-9,38.931017,-104.811421,2018-06-05,46529,2018-06-05 19:29:00 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,
ELEC,Nissan of Durango,20704 Highway 160,,Durango,CO,81303,,970-259-3940,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,GPS,37.269708,-107.907728,2018-06-05,46532,2018-06-05 19:29:00 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,
ELEC,Nissan of Durango,20704 Highway 160,,Durango,CO,81303,,970-259-3940,E,,Private,,,,,,,1,,,,,GPS,37.269708,-107.907728,2018-06-05,46533,2018-06-05 19:29:00 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,
ELEC,Greeley Nissan,2625 35th Ave,,Greeley,CO,80634,,970-353-5333  855-900-7584,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-9,40.39443,-104.736034,2018-07-09,46537,2018-07-09 12:13:28 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,
ELEC,Empire Lakewood Nissan,14707 W Colfax Ave,,Lakewood,CO,80401,,303-232-8881  855-900-7584,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,39.732606,-105.163711,2018-07-09,46538,2018-07-09 12:13:28 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,
ELEC,Empire Lakewood Nissan,14707 W Colfax Ave,,Lakewood,CO,80401,,303-232-8881  855-900-7584,E,,Private,,,,,,,1,,,,,200-8,39.732606,-105.163711,2018-07-09,46539,2018-07-09 12:13:28 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,
ELEC,Saint Anthony Hospital,11600 W 2nd Pl,,Lakewood,CO,80228,,,E,,Private,,,,,,,1,,,,,GPS,39.7171136,-105.1288004,2017-11-02,46540,2018-10-30 21:44:58 UTC,P,,,2012-01-30,,,,,J1772,US,,,,Privé,,private,,
ELEC,Larry H Miller Nissan Southwest,5067 S Wadsworth Blvd,,Littleton,CO,80123,,720-458-8412,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,39.626641,-105.090506,2018-06-05,46541,2018-06-05 19:29:00 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,
ELEC,Larry H Miller Nissan Southwest,5067 S Wadsworth Blvd,,Littleton,CO,80123,,720-458-8412,E,,Private,,,,,,,1,,,,,200-8,39.626641,-105.090506,2018-06-05,46542,2018-06-05 19:29:00 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,
ELEC,Valley Nissan,1005 Ken Pratt Blvd,,Longmont,CO,80501,,303-776-0443,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,,,200-9,40.151888,-105.108874,2018-06-05,46543,2018-06-05 19:29:00 UTC,P,,,2012-01-31,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,
ELEC,Valley Nissan,1005 Ken Pratt Blvd,,Longmont,CO,80501,,303-776-0443,E,,Private,,,,,,,1,,,,,200-9,40.151888,-105.108874,2018-06-05,46544,2018-06-05 19:29:00 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,
ELEC,Dave Solon Nissan,2525 W US Highway 50,,Pueblo,CO,81008,,719-545-4145,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,,,200-8,38.311039,-104.640188,2018-06-05,46545,2018-06-05 19:29:00 UTC,P,,,2012-01-31,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,
ELEC,Dave Solon Nissan,2525 W US Highway 50,,Pueblo,CO,81008,,719-545-4145,E,,Private,,,,,,,1,,,,,200-8,38.311039,-104.640188,2018-06-05,46546,2018-06-05 19:29:00 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Privé,,private,,
ELEC,Tynan's Nissan,5811 S College Ave,,Fort Collins,CO,80525,,970-282-1400,E,,Private,,,,,,,1,,,,,200-9,40.505604,-105.078041,2018-06-05,48369,2018-06-05 19:29:00 UTC,P,,,2012-01-15,,,,,J1772,US,,,,Privé,,private,,
E85,Kum & Go #657,2190 Vickers Dr,,Colorado Springs,CO,80918,,719-219-0324,E,,Public,24 hours daily,A Cash D FuelMan M V Voyager Wright_Exp,,,,,,,,,,200-8,38.915256,-104.788063,2018-05-03,48533,2018-05-03 14:44:18 UTC,P,,,2012-06-01,,,,true,,US,,,,Public,,public,,
E85,Fort Carson Super Station,9650 Butts Rd,Bldg 9650,Fort Carson,CO,80913,,,E,,Private - Government only,"Also accepts VIL Key, Military CAT",Proprietor Wright_Exp,,,,,,,,,,200-8,38.71128,-104.777678,2018-09-10,48535,2018-09-10 19:53:21 UTC,FG,6,Department of Army,2012-08-01,,,,false,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DA
ELEC,John Elway Chevrolet,5200 S Broadway,Located on the east side of the main building,Englewood,CO,80113,,303-761-2382,E,,Private,Service center use only,,,,,,3,,,,,200-9,39.621101,-104.9873,2018-01-04,48616,2018-11-27 22:18:31 UTC,P,,,2012-06-30,,,,,J1772,US,,,,Privé,,private,,
E85,Kum & Go #922,120 E 26th St,,Rifle,CO,81650,,970-625-2274,E,,Public,24 hours daily,A Cash D FuelMan M V Voyager Wright_Exp,,,,,,,,,,200-9,39.552782,-107.776649,2018-05-03,49304,2018-05-03 14:44:18 UTC,P,,,2012-02-17,,,,false,,US,,,,Public,,public,,
ELEC,Conservation and Environmental Center,2855 Mesa Rd,,Colorado Springs,CO,80904,,719-668-1783  719-668-8232,E,,Public,24 hours daily,,,,,,2,,,,,200-9,38.872764,-104.863276,2017-12-05,49516,2018-11-01 19:47:12 UTC,P,,,2012-10-08,,,,,J1772,US,,,,Public,,public,,
E85,Kum & Go #665,1206 Interquest Pkwy,,Colorado Springs,CO,80921,,719-219-0697,E,,Public,24 hours daily,A Cash D FuelMan M V Voyager Wright_Exp,,,,,,,,,,GPS,38.990597,-104.8073,2018-05-03,49555,2018-05-03 14:44:18 UTC,P,,,2012-10-12,,,,true,,US,,,,Public,,public,,
E85,Kum & Go #667,7385 Duryea Rd,,Colorado Springs,CO,80923,,719-445-5041,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-9,38.939158,-104.729892,2018-05-03,49556,2018-05-03 14:44:18 UTC,P,,,2012-10-12,,,,true,,US,,,,Public,,public,,
ELEC,Red Rock Nissan,2582 Highway 6 and 50,,Grand Junction,CO,81501,,970-644-8020,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-9,39.074359,-108.572597,2018-06-05,50003,2018-06-05 19:29:00 UTC,P,,,2012-10-25,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,
ELEC,Red Rock Nissan,2582 Highway 6 and 50,,Grand Junction,CO,81501,,970-644-8020,E,,Private,,,,,,,1,,,,,200-9,39.074359,-108.572597,2018-06-05,50004,2018-06-05 19:29:00 UTC,P,,,2012-10-25,,,,,J1772,US,,,,Privé,,private,,
ELEC,KOHLS,15680 W 64th Ave,10727 ARVADA; Kohl’s EV Charging - Introducing $1.25  hr usage fee in 2019,Arvada,CO,80007,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.8122108,-105.1750298,2018-11-29,50064,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,City of Denver - Cultural Center Complex Garage,65 W 12th Ave,Located on level 3 by the elevator,Denver,CO,80204,,303-640-1096,E,,Public,Garage business hours; pay lot,,,,,,2,,,,,200-9,39.735935,-104.988403,2018-05-03,50065,2018-05-03 14:44:18 UTC,LG,,,2012-12-01,,,,,J1772,US,,,,Public,,public,,
ELEC,City of Denver - Denver Performing Arts Center Garage,1055 13th St,Located on level 4 by the elevators,Denver,CO,80204,,303-607-9093,E,,Public,24 hours daily; pay lot,,,,,,2,1,,,,GPS,39.743919,-104.998075,2018-05-03,50066,2018-05-03 14:44:18 UTC,LG,,,2012-12-01,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,
E85,Kum & Go #658,6125 Barnes Rd,,Colorado Springs,CO,80922,,719-219-0685,E,,Public,24 hours daily,A Cash D FuelMan M V Voyager Wright_Exp,,,,,,,,,,200-9,38.894448,-104.713785,2018-05-03,50112,2018-05-03 14:44:18 UTC,P,,,2012-12-01,,,,true,,US,,,,Public,,public,,
E85,Kum & Go #663,5771 N Carefree Cir,,Colorado Springs,CO,80917,,719-219-0086,E,,Public,24 hours daily,A Cash D FuelMan M V Voyager Wright_Exp,,,,,,,,,,200-9,38.884618,-104.721297,2018-05-03,50113,2018-05-03 14:44:18 UTC,P,,,2012-12-01,,,,true,,US,,,,Public,,public,,
ELEC,Adolfson & Peterson Construction,797 Ventura St,,Aurora,CO,80011,,303-363-7101,E,,Public - Call ahead,24 hours daily,,,,,,1,,,,,200-9,39.72887,-104.779764,2018-11-08,50159,2018-11-08 16:06:54 UTC,P,,,2012-11-26,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,
E85,Kum & Go #672,3025 Hancock Expy,,Colorado Springs,CO,80916,,719-219-0726,E,,Public,24 hours daily,A Cash D FuelMan M V Voyager Wright_Exp,,,,,,,,,,GPS,38.794458,-104.768181,2018-05-03,50303,2018-05-03 14:44:18 UTC,P,,,2012-12-21,,,,true,,US,,,,Public,,public,,
E85,Kum & Go #670,8050 Fountain Mesa Rd,,Fountain,CO,80817,,719-382-9018,E,,Public,24 hours daily,A Cash Checks D FuelMan M V Voyager Wright_Exp,,,,,,,,,,200-9,38.715239,-104.701984,2018-05-03,50304,2018-05-03 14:44:18 UTC,P,,,2012-12-14,,,,true,,US,,,,Public,,public,,
ELEC,KOHLS,16700 W Colfax Ave,10421 GOLDEN; Kohl’s EV Charging - Introducing $1.25  hr usage fee in 2019,Golden,CO,80401,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.7231345,-105.1875601,2018-11-29,50445,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,ONE BOULDER PLZ,1800 Broadway,"1801 #1; Enter garage on Walnut St., Bottom Level",Boulder,CO,80302,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.0166112,-105.2786031,2018-11-29,51073,2018-11-29 10:05:14 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
E85,Kum & Go #995,1600 E Eisenhower Blvd,,Loveland,CO,80537,,970-612-0112,E,,Public,24 hours daily,A Cash D FuelMan M V Voyager Wright_Exp,,,,,,,,,,200-9,40.4069,-105.05401,2018-05-03,51156,2018-05-03 14:44:18 UTC,P,,,2013-02-15,,,,false,,US,,,,Public,,public,,
E85,Kum & Go #921,120 E 1st St,,Rifle,CO,81650,,970-625-5185,E,,Public,24 hours daily,A Cash D FuelMan M V Voyager Wright_Exp,,,,,,,,,,200-9,39.529977,-107.782568,2018-05-03,51157,2018-05-03 14:44:18 UTC,P,,,2013-02-15,,,,false,,US,,,,Public,,public,,
ELEC,Town of Carbondale - Town Hall,511 Colorado Ave,"Located on 4th St, just north of the intersection with Colorado Ave, near the flag pole",Carbondale,CO,81623,,970-963-2733,E,,Public,24 hours daily,,,,,,1,,,,,GPS,39.401918,-107.211389,2018-11-08,52101,2018-11-08 16:06:54 UTC,LG,,,2013-06-01,,,,,J1772,US,,,,Public,,public,,
ELEC,CITY OF DURANGO,250 W 8th St,"TC1; Stations are located in the median south of the transit center. 
TC2; Station located in median south of Transit Center .
TC3; Station located west of the bus way at the Transit Center.",Durango,CO,81301,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-9,37.272166,-107.883173,2018-11-29,52619,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Odell Brewing,800 E Lincoln,,Fort Collins,CO,80524,,970-498-9070,E,,Public,24 hours daily,,,,,,1,,,,,200-9,40.589483,-105.063519,2018-11-08,52620,2018-11-08 16:06:54 UTC,P,,,2013-07-01,,,,,J1772,US,,,,Public,,public,,
ELEC,City of Loveland - Civic Center,500 E 3rd St,South Side of Parking Lot,Loveland,CO,80537,,970-962-3000,E,,Public - Credit card at all times,24 hours daily,A D M V,,,,,2,,,,,200-8,40.394378,-105.070159,2018-09-10,52642,2018-09-10 19:53:21 UTC,P,,,2013-08-01,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,
ELEC,City of Loveland - McKee Medical Center,2000 N Boise Ave,NW Parking Lot,Loveland,CO,80538,,970-962-3000  970-669-4640,E,,Public - Credit card at all times,24 hours daily,A D M V,,,,,2,,,,,GPS,40.4134,-105.05171,2018-09-10,52643,2018-09-10 19:53:21 UTC,P,,,2013-08-01,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,
ELEC,City of Loveland - Public Library,300 Adams St,SE Corner of Parking Lot,Loveland,CO,80537,,970-962-3000,T,,TEMPORARILY UNAVAILABLE (Public - Credit card at all times),24 hours daily,A D M V,,,,,2,,,,,GPS,40.394126,-105.0691219,2018-09-10,52644,2018-09-10 19:53:21 UTC,P,,,,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public - Carte de crédit en tout temps),,public,CREDIT_CARD_ALWAYS,
ELEC,City of Loveland - Service Center,200 N Wilson Ave,NW Corner of Parking Lot,Loveland,CO,80537,,970-962-3000,E,,Public - Credit card at all times,24 hours daily,A D M V,,,,,2,,,,,200-8,40.393945,-105.115875,2018-09-10,52645,2018-09-10 19:53:21 UTC,P,,,2013-08-01,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,
ELEC,Black Hills Energy,105 S Victoria Ave,Across  the street from Black Hills Energy,Pueblo,CO,81003,,719-546-6472,E,,Public,24 hours daily,,,,,,1,,,,,200-8,38.265992,-104.613463,2017-12-05,52646,2018-10-15 15:38:18 UTC,T,,,2013-04-15,,,,,J1772,US,,,,Public,,public,,
ELEC,City Administration Building - Parking Garage,130 S Nevada Ave,Located at Colorado & Nevada Avenues,Colorado Springs,CO,80903,,719-385-5625,E,,Public,24 hours daily; pay lot,,,,,,2,,,,,200-9,38.831571,-104.822417,2018-11-08,52762,2018-11-08 16:06:54 UTC,LG,,,2013-07-25,,,,,J1772,US,,,,Public,,public,,
ELEC,Denver International Airport - Garage East,8500 Pena Blvd,"Located on level 1 in rows E, F, and R",Denver,CO,80249,,303-342-7275,E,,Public,24 hours daily; pay lot,,,,,11,,,,,,200-9,39.849363,-104.673806,2018-11-08,52763,2018-11-08 16:06:54 UTC,P,,,2013-11-04,,,,,J1772,US,,,,Public,,public,,
ELEC,Town of Breckenridge - Town Hall,150 Ski Hill Rd,Located at Park Ave and Ski Hill Rd on the South side of Town Hall,Breckenridge,CO,80424,,970-453-3170,E,,Public,6am-2am daily; 5 hour parking limit,,,,,,1,,,,,200-9,39.482449,-106.048007,2018-08-07,53077,2018-08-07 22:32:24 UTC,LG,,,2013-09-23,,,,,J1772,US,,,,Public,,public,,
ELEC,IBEW68,5660 Logan St,WIND TURBINE; Look for the Wind Turbine in Central parking lot and use parking spaces designated EV only,Denver,CO,80216,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.7989545,-104.9822851,2018-11-29,53078,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
E85,Kum & Go #669,6735 N Carefree Cir,,Colorado Springs,CO,80922,,719-434-3869,E,,Public,24 hours daily,A Cash D FuelMan M V Voyager Wright_Exp,,,,,,,,,,200-8,38.886479,-104.702476,2018-05-03,53336,2018-05-03 14:44:18 UTC,P,,,2013-06-15,,,,true,,US,,,,Public,,public,,
ELEC,Civic Center Parking Garage,144 N Mason St,Located on the first floor,Fort Collins,CO,80524,,970-221-6617,E,,Public,Garage business hours,,,,,,2,,,,,200-9,40.587965,-105.078606,2018-11-08,53545,2018-11-08 16:06:54 UTC,P,,,2013-11-01,,,,,J1772,US,,,,Public,,public,,
E85,Corner Store #1129,895 W 136th Ave,,Broomfield,CO,80023,,303-280-3238,E,,Public,24 hours daily,A Cash D M V,,,,,,,,,,200-9,39.943648,-105.000013,2018-11-08,53818,2018-11-08 16:06:54 UTC,P,,,2013-12-15,,,,false,,US,,,,Public,,public,,
E85,Kum & Go #673,620 E Fillmore St,,Colorado Springs,CO,80907,,719-219-0726,E,,Public,24 hours daily,A Cash D FuelMan M V Voyager Wright_Exp,,,,,,,,,,200-9,38.874737,-104.813485,2018-05-03,53819,2018-05-03 14:44:18 UTC,P,,,2013-12-15,,,,true,,US,,,,Public,,public,,
E85,Corner Store #4074,5601 Quebec St,,Commerce City,CO,80022,,303-288-2060,E,,Public,24 hours daily,A Cash D M V,,,,,,,,,,200-9,39.799021,-104.904206,2018-11-08,53820,2018-11-08 16:06:54 UTC,P,,,2013-12-15,,,,false,,US,,,,Public,,public,,
E85,Western Convenience Store,2714 Thatcher Ave,,Pueblo,CO,81004,,719-542-1250,E,,Public,24 hours daily,A Cash D M V,,,,,,,,,,200-8,38.258539,-104.642972,2018-11-08,53822,2018-11-08 16:06:54 UTC,P,,,2013-12-15,,,,false,,US,,,,Public,,public,,
ELEC,City of Boulder - Boulder Reservoir,5565 N 51st St,,Boulder,CO,80301,,303-441-3461,E,,Public,24 hours daily,,,,,1,1,,,,,200-8,40.077325,-105.239377,2018-01-04,53935,2018-11-27 15:47:22 UTC,LG,,,2013-06-01,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,City of Boulder - Open Space Main Office,66 S Cherryvale,,Boulder,CO,80303,,,E,,Private,,,,,,1,1,,,,,200-9,39.978486,-105.21202,2018-01-04,53937,2018-11-27 15:49:00 UTC,LG,,,2013-06-01,,,,,J1772 NEMA520,US,,,,Privé,,private,,
ELEC,City of Denver - Colorado Convention Center Garage,1104 Champa St,"Parking space 1081. Level P-1, half way down the level near the freight elevator",Denver,CO,80202,,303-228-8071,E,,Public,24 hours daily,,,,,,1,,,,,GPS,39.742308,-104.997556,2018-05-03,53944,2018-05-03 14:44:18 UTC,LG,,,2013-06-01,,,,,J1772,US,,,,Public,,public,,
ELEC,Denver International Airport - Garage West,8500 Pena Blvd,"Located on level 1 in rows E, F, and G",Denver,CO,80249,,303-342-7275,E,,Public,24 hours daily; pay lot,,,,,15,10,,,,,200-9,39.849363,-104.673806,2018-11-08,54068,2018-11-08 16:06:54 UTC,P,,,2013-11-04,,,,,J1772,US,,,,Public,,public,,
ELEC,American Lung Association - Denver Clean Cities,5600 Greenwood Plaza Blvd,,Greenwood Village,CO,80111,,303-388-4327,E,,Public,8am-5pm M-F; must obtain key from main office,,,,,,1,,,,,200-9,39.614754,-104.898448,2018-11-08,54069,2018-11-08 16:06:54 UTC,P,,,2013-08-12,,,,,J1772,US,,,,Public,,public,,
ELEC,City of Lafayette - Bob L Burger Recreation Center Skate Park,111 W Baseline Rd,,Lafayette,CO,80026,,303-665-0469,E,,Public,24 hours daily,,,,,,1,,,,,200-9,40.001221,-105.091786,2018-11-08,54070,2018-11-08 16:06:54 UTC,LG,,,2013-10-31,,,,,J1772,US,,,,Public,,public,,
ELEC,City of Lafayette - City Hall,1290 S Public Rd,,Lafayette,CO,80026,,303-665-5588,E,,Public,24 hours daily,,,,,,1,,,,,200-9,39.987396,-105.089737,2018-11-08,54071,2018-11-08 16:06:54 UTC,LG,,,2013-10-31,,,,,J1772,US,,,,Public,,public,,
